"Index_Product","sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
"156","3326185","0.0","2.0","0.0","74.0","99.0","124.0","0.0","0.0","0.0","0.0","4.0","No","24.0","0.7","0.71","0.0","No","No","Yes","Yes","No","Yes"
"157","3310687","47.0","8.0","25.0","471.0","789.0","1095.0","107.0","362.0","701.0","1020.0","97.0","No","42.0","0.89","0.91","1.0","No","No","No","Yes","No","Yes"
"158","3428048","6.0","2.0","0.0","54.0","102.0","150.0","17.0","50.0","91.0","129.0","9.0","No","6.0","0.58","0.38","0.0","No","No","Yes","Yes","No","Yes"
"159","3484438","18.0","2.0","0.0","210.0","280.0","420.0","48.0","123.0","240.0","331.0","42.0","No","70.0","0.46","0.68","2.0","No","No","No","Yes","No","Yes"
"160","3292507","0.0","8.0","0.0","13.0","15.0","19.0","1.0","4.0","11.0","21.0","1.0","No","2.0","0.08","0.03","0.0","No","No","No","Yes","No","Yes"
"161","3435634","18.0","2.0","0.0","105.0","161.0","217.0","23.0","105.0","148.0","216.0","13.0","No","48.0","0.87","0.83","0.0","No","No","No","Yes","No","Yes"
"162","3291917","3.0","8.0","0.0","162.0","265.0","367.0","29.0","100.0","207.0","281.0","28.0","No","14.0","0.73","0.7","6.0","No","No","No","Yes","No","Yes"
"163","3420127","4.0","12.0","0.0","491.0","491.0","561.0","43.0","165.0","295.0","484.0","65.0","No","38.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"164","3435546","58.0","8.0","0.0","168.0","336.0","504.0","20.0","138.0","255.0","364.0","21.0","No","24.0","0.24","0.4","0.0","No","No","No","Yes","No","Yes"
"165","3352629","8.0","8.0","21.0","63.0","83.0","83.0","13.0","43.0","59.0","71.0","10.0","No","3.0","1.0","0.99","0.0","No","No","No","Yes","No","Yes"
"166","3364164","0.0","2.0","0.0","6.0","9.0","10.0","4.0","8.0","9.0","12.0","3.0","No","1.0","0.05","0.32","0.0","No","No","Yes","Yes","No","Yes"
"167","3333326","15.0","20.0","158.0","1173.0","1588.0","2206.0","255.0","1115.0","1914.0","2195.0","303.0","No","86.0","0.34","0.48","0.0","No","No","No","Yes","No","Yes"
"168","3469206","-20.0","8.0","0.0","240.0","336.0","432.0","61.0","175.0","259.0","414.0","41.0","No","48.0","0.77","0.89","0.0","No","No","No","Yes","No","Yes"
"169","3344822","2.0","12.0","0.0","16.0","27.0","38.0","4.0","10.0","27.0","35.0","0.0","No","6.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"170","3363742","92.0","8.0","0.0","1782.0","3213.0","4698.0","402.0","1460.0","3131.0","4539.0","551.0","No","135.0","0.75","0.67","0.0","No","No","No","Yes","No","Yes"
"171","3348956","92.0","2.0","0.0","1400.0","2200.0","3400.0","356.0","1734.0","2918.0","4039.0","353.0","No","100.0","0.4","0.29","35.0","No","No","No","Yes","No","Yes"
"172","3329532","21.0","8.0","3.0","61.0","85.0","109.0","14.0","38.0","73.0","107.0","72.0","No","4.0","0.32","0.54","0.0","No","No","No","Yes","No","Yes"
"173","3473690","2.0","8.0","3.0","108.0","164.0","211.0","27.0","66.0","142.0","231.0","17.0","No","6.0","0.79","0.66","0.0","No","No","No","Yes","No","Yes"
"174","3329945","6.0","2.0","0.0","76.0","128.0","167.0","21.0","41.0","74.0","119.0","21.0","No","16.0","0.05","0.32","0.0","No","No","No","Yes","No","Yes"
"175","3318148","20.0","8.0","0.0","171.0","256.0","374.0","26.0","97.0","227.0","294.0","49.0","No","18.0","0.16","0.1","0.0","No","No","Yes","Yes","No","Yes"
"176","3503551","1.0","8.0","0.0","96.0","144.0","168.0","8.0","33.0","85.0","147.0","12.0","No","24.0","0.53","0.54","3.0","No","No","Yes","Yes","No","Yes"
"177","3465528","0.0","2.0","0.0","13.0","13.0","13.0","0.0","0.0","0.0","0.0","0.0","No","3.0","1.0","0.79","0.0","Yes","No","Yes","Yes","No","Yes"
"178","3439654","7.0","2.0","0.0","42.0","84.0","126.0","10.0","21.0","31.0","31.0","0.0","No","3.0","0.37","0.34","0.0","No","No","No","Yes","No","Yes"
"179","3504018","212.0","8.0","144.0","4364.0","6432.0","7928.0","1001.0","2987.0","5329.0","7657.0","620.0","No","1364.0","0.81","0.84","108.0","No","No","No","Yes","No","Yes"
"180","3329968","4.0","8.0","0.0","11.0","23.0","33.0","0.0","6.0","14.0","22.0","0.0","No","4.0","0.48","0.36","0.0","No","No","No","Yes","No","Yes"
"181","3469534","62.0","8.0","6.0","463.0","840.0","1165.0","97.0","327.0","703.0","1094.0","94.0","No","13.0","0.33","0.32","0.0","No","No","No","Yes","No","Yes"
"182","3389803","94.0","8.0","1.0","524.0","1021.0","1544.0","62.0","334.0","753.0","1040.0","133.0","No","25.0","0.79","0.71","0.0","No","No","No","Yes","No","Yes"
"183","3507740","20.0","8.0","0.0","156.0","216.0","288.0","48.0","127.0","236.0","359.0","73.0","No","24.0","0.33","0.32","0.0","No","No","No","Yes","No","Yes"
"184","3371306","495.0","8.0","286.0","1601.0","2441.0","3281.0","427.0","1156.0","1934.0","2896.0","225.0","No","48.0","0.73","0.7","16.0","No","No","No","Yes","No","Yes"
"185","3341726","0.0","4.0","0.0","41.0","61.0","78.0","0.0","15.0","24.0","41.0","0.0","No","1.0","0.73","0.78","0.0","No","No","No","Yes","No","Yes"
"186","3413115","1.0","8.0","0.0","76.0","105.0","163.0","3.0","16.0","29.0","48.0","1.0","No","20.0","0.0","0.0","0.0","No","No","No","Yes","No","Yes"
"187","3341701","-130.0","9.0","0.0","344.0","448.0","476.0","21.0","83.0","121.0","188.0","3.0","No","12.0","0.85","0.82","131.0","No","No","No","Yes","No","Yes"
"188","3363907","2.0","8.0","0.0","37.0","57.0","77.0","4.0","18.0","35.0","48.0","2.0","No","16.0","0.87","0.83","0.0","No","No","No","Yes","No","Yes"
"189","3325968","6.0","8.0","7.0","395.0","669.0","938.0","133.0","332.0","692.0","1071.0","65.0","No","15.0","0.79","0.66","9.0","No","No","No","Yes","No","Yes"
"190","3382725","545.0","12.0","169.0","2976.0","5808.0","8784.0","970.0","2756.0","5488.0","7289.0","568.0","No","48.0","0.68","0.68","0.0","No","No","No","Yes","No","Yes"
"191","3495960","-2.0","8.0","1.0","141.0","231.0","318.0","22.0","109.0","211.0","299.0","27.0","No","11.0","0.73","0.7","11.0","No","No","No","Yes","No","Yes"
"192","3368035","0.0","2.0","0.0","3.0","3.0","3.0","1.0","2.0","2.0","2.0","0.0","No","1.0","0.93","0.89","0.0","No","No","No","Yes","No","Yes"
"193","3424228","49.0","5.0","22.0","470.0","806.0","1158.0","110.0","389.0","763.0","1103.0","108.0","No","32.0","0.73","0.7","2.0","No","No","No","Yes","No","Yes"
"194","3408698","3.0","10.0","0.0","3.0","3.0","3.0","2.0","3.0","4.0","4.0","1.0","No","1.0","0.77","0.84","0.0","Yes","No","No","Yes","No","Yes"
"195","3303359","-14.0","8.0","86.0","1803.0","3198.0","4638.0","410.0","1369.0","2476.0","3442.0","174.0","No","105.0","0.5","0.46","26.0","No","No","No","Yes","No","Yes"
"196","3493605","0.0","2.0","0.0","26.0","26.0","26.0","4.0","5.0","5.0","5.0","0.0","No","18.0","0.89","0.82","5.0","Yes","No","Yes","Yes","No","Yes"
"197","3364591","39.0","8.0","0.0","157.0","271.0","385.0","47.0","120.0","204.0","294.0","49.0","No","22.0","0.83","0.84","0.0","No","No","No","Yes","No","Yes"
"198","3485459","12.0","8.0","4.0","420.0","600.0","792.0","86.0","283.0","568.0","839.0","155.0","No","24.0","0.53","0.54","10.0","No","No","Yes","Yes","No","Yes"
"199","3448303","53.0","8.0","15.0","161.0","299.0","444.0","35.0","131.0","269.0","369.0","48.0","No","14.0","0.13","0.17","0.0","No","No","No","Yes","No","Yes"
"200","3304723","0.0","2.0","0.0","16.0","34.0","34.0","0.0","2.0","2.0","2.0","2.0","No","16.0","0.33","0.32","0.0","Yes","No","No","Yes","No","Yes"
"201","3485891","-1203.0","2.0","1073.0","14580.0","22356.0","29160.0","2581.0","10422.0","17998.0","29892.0","2496.0","No","3888.0","0.2","0.46","771.0","No","No","No","Yes","No","Yes"
"202","3334936","-19.0","2.0","1.0","531.0","951.0","1295.0","114.0","513.0","893.0","1220.0","93.0","No","49.0","0.74","0.69","28.0","No","No","No","Yes","No","Yes"
"203","3327259","-21.0","2.0","0.0","1459.0","1969.0","2479.0","169.0","625.0","1109.0","1565.0","213.0","No","182.0","0.38","0.18","31.0","No","No","No","Yes","No","Yes"
"204","3334505","7.0","8.0","11.0","380.0","634.0","883.0","71.0","303.0","594.0","1005.0","60.0","No","22.0","0.18","0.38","0.0","No","No","No","Yes","No","Yes"
"205","3297221","0.0","12.0","0.0","8.0","9.0","12.0","0.0","4.0","8.0","13.0","0.0","No","1.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"206","3462705","1636.0","8.0","396.0","4035.0","8192.0","12453.0","934.0","3386.0","6765.0","9521.0","1028.0","No","353.0","0.79","0.71","0.0","No","No","No","Yes","No","Yes"
"207","3523544","-2.0","8.0","0.0","107.0","152.0","206.0","25.0","78.0","129.0","161.0","22.0","No","10.0","0.77","0.76","4.0","No","No","Yes","Yes","No","Yes"
"208","3284955","0.0","8.0","0.0","7.0","11.0","15.0","0.0","11.0","11.0","16.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","Yes"
"209","3285071","0.0","6.0","0.0","3.0","4.0","5.0","0.0","1.0","2.0","4.0","0.0","No","0.0","0.79","0.66","0.0","No","No","No","Yes","No","Yes"
"210","3285401","0.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No","Yes"
"211","3285482","0.0","2.0","0.0","12.0","12.0","12.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","Yes"
"212","3285613","0.0","8.0","0.0","17.0","17.0","17.0","0.0","1.0","1.0","2.0","0.0","No","0.0","0.9","0.9","0.0","No","No","No","Yes","No","Yes"
"213","3285834","3.0","8.0","0.0","15.0","22.0","29.0","4.0","11.0","23.0","42.0","3.0","No","0.0","0.36","0.44","0.0","No","No","No","Yes","No","Yes"
"214","3285980","10302.0","2.0","0.0","6820.0","18700.0","31900.0","2805.0","15986.0","25515.0","27770.0","4016.0","No","0.0","0.88","0.63","4.0","No","No","No","Yes","No","Yes"
"215","3286146","6.0","8.0","0.0","90.0","134.0","189.0","35.0","104.0","114.0","114.0","13.0","No","0.0","0.9","0.92","0.0","No","No","No","Yes","No","Yes"
"216","3286149","0.0","2.0","0.0","7.0","19.0","29.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.87","0.8","0.0","No","No","No","Yes","No","Yes"
"217","3286339","25.0","2.0","0.0","0.0","0.0","0.0","15.0","43.0","78.0","103.0","28.0","No","0.0","1.0","0.95","0.0","No","No","No","Yes","No","Yes"
"218","3286551","0.0","2.0","1.0","218.0","318.0","318.0","0.0","1.0","1.0","1.0","32.0","No","0.0","0.89","0.92","0.0","No","No","No","Yes","No","Yes"
"219","3286829","0.0","8.0","0.0","7.0","9.0","11.0","12.0","15.0","16.0","19.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","Yes"
"220","3286910","11.0","16.0","0.0","84.0","168.0","228.0","16.0","58.0","131.0","197.0","40.0","No","0.0","0.66","0.64","3.0","No","No","No","Yes","No","Yes"
"221","3287046","0.0","12.0","0.0","11.0","19.0","25.0","3.0","7.0","14.0","18.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No","Yes"
"222","3287076","12.0","2.0","0.0","37.0","57.0","77.0","3.0","18.0","34.0","47.0","0.0","No","0.0","0.97","0.98","0.0","No","No","No","Yes","No","Yes"
"223","3287272","0.0","NULL","0.0","2.0","4.0","4.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","Yes"
"224","3287291","3.0","8.0","0.0","35.0","55.0","80.0","7.0","29.0","47.0","67.0","0.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No","Yes"
"225","3287446","-126.0","8.0","0.0","720.0","1020.0","1368.0","952.0","1316.0","1750.0","1828.0","103.0","No","0.0","0.41","0.46","127.0","No","No","No","Yes","No","Yes"
"226","3287466","0.0","12.0","0.0","6.0","8.0","8.0","8.0","10.0","10.0","11.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"227","3287470","5.0","2.0","0.0","0.0","0.0","0.0","2.0","4.0","5.0","6.0","0.0","No","0.0","0.98","0.56","0.0","No","No","No","Yes","No","Yes"
"228","3287479","0.0","2.0","0.0","34.0","52.0","52.0","1.0","1.0","1.0","1.0","0.0","No","0.0","0.9","0.91","1.0","Yes","No","No","Yes","No","Yes"
"229","3287499","0.0","2.0","0.0","4.0","7.0","8.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.96","0.96","0.0","Yes","No","Yes","Yes","No","Yes"
"230","3287512","1.0","8.0","0.0","4.0","7.0","10.0","0.0","4.0","5.0","10.0","3.0","No","0.0","0.97","0.96","0.0","No","No","No","Yes","No","Yes"
"231","3287758","1.0","12.0","0.0","11.0","21.0","31.0","2.0","10.0","14.0","18.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"232","3287769","0.0","8.0","0.0","3.0","4.0","5.0","1.0","2.0","3.0","3.0","0.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No","Yes"
"233","3287835","1.0","8.0","0.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","Yes"
"234","3287863","39.0","8.0","0.0","0.0","0.0","0.0","2.0","11.0","17.0","26.0","0.0","No","0.0","0.21","0.32","0.0","No","No","No","Yes","No","Yes"
"235","3287909","0.0","NULL","0.0","10.0","14.0","20.0","2.0","11.0","12.0","14.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","Yes"
"236","3288004","0.0","8.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","No","0.0","0.83","0.86","0.0","No","No","No","Yes","No","Yes"
"237","3288149","12.0","3.0","0.0","14.0","28.0","42.0","2.0","9.0","23.0","36.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","Yes"
"238","3288223","63.0","0.0","0.0","240.0","504.0","768.0","47.0","241.0","571.0","750.0","17.0","No","0.0","0.0","0.0","0.0","No","No","No","No","No","Yes"
"239","3288278","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","No","0.0","0.89","0.9","0.0","No","No","Yes","Yes","No","Yes"
"240","3288280","0.0","2.0","0.0","25.0","25.0","50.0","1.0","5.0","12.0","19.0","0.0","No","0.0","1.0","0.91","0.0","No","No","No","Yes","No","Yes"
"241","3288417","0.0","4.0","1.0","3.0","5.0","6.0","2.0","5.0","8.0","9.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No","Yes"
"242","3288421","0.0","12.0","0.0","65.0","65.0","65.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.56","0.58","0.0","No","No","No","Yes","No","Yes"
"243","3288490","2.0","2.0","0.0","1.0","1.0","1.0","5.0","6.0","8.0","11.0","1.0","No","0.0","0.97","0.98","0.0","Yes","No","No","Yes","No","Yes"
"244","3288695","-271.0","8.0","0.0","8250.0","8250.0","19250.0","551.0","4294.0","7809.0","14128.0","1084.0","No","0.0","0.0","0.0","271.0","No","No","No","Yes","No","Yes"
"245","3288789","10.0","9.0","0.0","6.0","6.0","12.0","2.0","7.0","14.0","27.0","1.0","No","0.0","0.34","0.34","0.0","No","No","No","Yes","No","Yes"
"246","3288860","2.0","8.0","0.0","20.0","36.0","52.0","0.0","9.0","18.0","25.0","0.0","No","0.0","0.83","0.89","0.0","No","No","No","Yes","No","Yes"
"247","3288969","0.0","8.0","0.0","20.0","30.0","50.0","5.0","12.0","20.0","22.0","0.0","No","0.0","0.99","0.94","0.0","No","No","No","Yes","No","Yes"
"248","3289084","4.0","8.0","0.0","0.0","0.0","0.0","1.0","1.0","5.0","7.0","0.0","No","0.0","0.33","0.32","0.0","No","No","No","Yes","No","Yes"
"249","3289272","6.0","12.0","0.0","48.0","88.0","132.0","5.0","21.0","34.0","41.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"250","3289335","0.0","2.0","0.0","0.0","6.0","9.0","0.0","0.0","1.0","2.0","0.0","No","0.0","0.9","0.92","0.0","No","No","Yes","Yes","No","Yes"
"251","3289419","0.0","8.0","0.0","20.0","25.0","30.0","5.0","15.0","17.0","30.0","3.0","No","0.0","0.98","0.99","0.0","No","No","Yes","Yes","No","Yes"
"252","3289664","0.0","12.0","0.0","16.0","16.0","16.0","0.0","6.0","6.0","6.0","60.0","No","0.0","0.7","0.76","0.0","No","No","No","Yes","No","Yes"
"253","3289791","6.0","8.0","0.0","31.0","49.0","49.0","5.0","15.0","31.0","53.0","2.0","No","0.0","1.0","0.97","0.0","No","No","No","Yes","No","Yes"
"254","3289885","0.0","8.0","0.0","7.0","10.0","13.0","1.0","4.0","8.0","10.0","1.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No","Yes"
"255","3289939","14.0","8.0","0.0","4.0","18.0","30.0","0.0","7.0","18.0","26.0","0.0","No","0.0","0.77","0.73","0.0","No","No","No","Yes","No","Yes"
"256","3290137","4.0","2.0","0.0","22.0","33.0","33.0","1.0","10.0","16.0","25.0","3.0","No","0.0","0.91","0.94","0.0","No","No","No","Yes","No","Yes"
"257","3290180","2.0","8.0","0.0","5.0","13.0","19.0","1.0","5.0","11.0","17.0","0.0","No","0.0","0.79","0.87","0.0","No","No","No","Yes","No","Yes"
"258","3290193","1.0","8.0","0.0","1.0","3.0","4.0","1.0","2.0","6.0","8.0","0.0","No","0.0","0.7","0.73","0.0","No","No","No","Yes","No","Yes"
"259","3290370","0.0","8.0","0.0","3.0","3.0","3.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.7","0.73","0.0","No","No","No","Yes","No","Yes"
"260","3290409","0.0","8.0","0.0","5.0","7.0","9.0","0.0","5.0","5.0","5.0","1.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No","Yes"
"261","3290444","6.0","2.0","0.0","0.0","0.0","0.0","7.0","14.0","18.0","18.0","0.0","No","0.0","0.96","0.97","0.0","No","No","No","Yes","No","Yes"
"262","3290451","11.0","2.0","0.0","108.0","144.0","180.0","28.0","72.0","99.0","103.0","8.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","Yes"
"263","3290517","4.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","No","0.0","0.64","0.64","0.0","No","No","No","Yes","No","Yes"
"264","3290542","0.0","8.0","0.0","43.0","43.0","51.0","0.0","8.0","28.0","40.0","12.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","Yes"
"265","3290689","0.0","12.0","0.0","10.0","16.0","20.0","0.0","4.0","6.0","11.0","2.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"266","3291415","-1.0","2.0","0.0","8.0","24.0","33.0","12.0","42.0","70.0","72.0","0.0","No","0.0","0.98","0.99","1.0","No","No","No","Yes","No","Yes"
"267","3291559","6.0","8.0","0.0","0.0","0.0","0.0","2.0","7.0","23.0","41.0","0.0","No","0.0","1.0","0.92","0.0","No","No","No","Yes","No","Yes"
"268","3291683","3.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","Yes"
"269","3291783","6.0","8.0","0.0","5.0","5.0","5.0","0.0","0.0","3.0","6.0","1.0","No","0.0","0.75","0.7","0.0","No","No","No","Yes","No","Yes"
"270","3291831","1.0","8.0","0.0","22.0","22.0","28.0","1.0","4.0","16.0","23.0","0.0","No","0.0","0.46","0.55","0.0","No","No","No","Yes","No","Yes"
"271","3291955","0.0","9.0","0.0","2.0","3.0","3.0","0.0","1.0","1.0","2.0","1.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","Yes"
"272","3292044","16.0","8.0","0.0","15.0","30.0","45.0","5.0","18.0","45.0","69.0","0.0","No","0.0","0.97","0.95","0.0","No","No","No","Yes","No","Yes"
"273","3292072","0.0","8.0","0.0","25.0","39.0","53.0","7.0","19.0","30.0","55.0","1.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","Yes"
"274","3292074","1.0","2.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","Yes"
"275","3292118","9.0","2.0","0.0","8.0","24.0","40.0","0.0","24.0","57.0","85.0","0.0","No","0.0","0.73","0.76","0.0","No","No","No","Yes","No","Yes"
"276","3292186","0.0","8.0","0.0","5.0","5.0","7.0","0.0","0.0","3.0","6.0","0.0","No","0.0","0.82","0.81","0.0","No","No","No","Yes","No","Yes"
"277","3292327","4.0","2.0","12.0","0.0","0.0","0.0","4.0","6.0","6.0","16.0","0.0","No","0.0","0.69","0.74","0.0","Yes","No","No","Yes","No","Yes"
"278","3292332","0.0","NULL","0.0","0.0","0.0","0.0","1.0","3.0","3.0","3.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","Yes"
"279","3292363","19.0","3.0","0.0","172.0","283.0","416.0","60.0","112.0","165.0","175.0","32.0","No","0.0","0.58","0.45","0.0","Yes","No","No","Yes","No","Yes"
"280","3292393","0.0","2.0","0.0","12.0","12.0","12.0","0.0","2.0","2.0","2.0","0.0","No","0.0","0.54","0.61","0.0","Yes","No","No","Yes","No","Yes"
"281","3292660","0.0","3.0","0.0","71.0","126.0","184.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.61","0.69","0.0","Yes","No","Yes","Yes","No","Yes"
"282","3292703","2.0","8.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","2.0","0.0","No","0.0","0.73","0.76","0.0","No","No","No","Yes","No","Yes"
"283","3292788","2.0","8.0","0.0","3.0","3.0","5.0","1.0","4.0","7.0","9.0","0.0","No","0.0","0.94","0.96","0.0","No","No","No","Yes","No","Yes"
"284","3293027","10.0","2.0","0.0","20.0","60.0","80.0","2.0","24.0","51.0","73.0","0.0","No","0.0","0.73","0.76","0.0","No","No","No","Yes","No","Yes"
"285","3293322","0.0","2.0","0.0","33.0","47.0","63.0","5.0","6.0","6.0","6.0","1.0","No","0.0","0.77","0.89","0.0","Yes","No","No","Yes","No","Yes"
"286","3293794","0.0","2.0","0.0","6.0","7.0","7.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.37","0.34","0.0","Yes","No","Yes","Yes","No","Yes"
"287","3293814","10.0","2.0","0.0","12.0","12.0","24.0","2.0","7.0","21.0","33.0","1.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","Yes"
